38.0,14.0,44.0,6.0,0.3197,0.4812,47.0,3.0,3.0,4.478,1.434,6.19
47.0,11.0,26.0,5.0,0.3722,0.4774,65.0,5.0,2.0,3.176,1.157,11.471
44.0,11.0,44.0,4.0,0.3175,0.4181,66.0,6.0,0.0,4.371,1.257,8.486
27.0,8.0,32.0,4.0,0.3054,0.4059,65.0,7.0,4.0,2.712,0.996,7.664
36.0,8.0,44.0,1.0,0.3505,0.4751,73.0,6.0,4.0,2.109,1.047,10.266
39.0,12.0,41.0,0.0,0.3121,0.4758,54.0,4.0,1.0,3.947,1.351,8.526
45.0,16.0,50.0,6.0,0.3419,0.5238,88.0,6.0,5.0,2.467,0.99,12.061
36.0,10.0,34.0,8.0,0.3006,0.4429,82.0,4.0,4.0,3.948,1.344,10.443
33.0,10.0,27.0,7.0,0.3466,0.452,66.0,6.0,7.0,5.118,1.464,8.445
40.0,13.0,50.0,2.0,0.315,0.4306,56.0,5.0,4.0,3.14,1.081,8.791
40.0,17.0,32.0,4.0,0.2958,0.4659,62.0,7.0,3.0,2.926,1.108,8.246
42.0,16.0,50.0,1.0,0.2991,0.4603,59.0,5.0,2.0,3.653,1.059,9.371
3.0,4.0,0.0,2.0,5.0,1.0,6.0,11.0,7.0,8.0,9.0,10.0
