30.0,10.0,37.0,3.0,0.3108,0.4138,56.0,3.0,4.0,5.231,1.425,9.45
32.0,13.0,37.0,2.0,0.3087,0.4302,57.0,3.0,2.0,3.273,1.145,9.327
32.0,10.0,33.0,7.0,0.3172,0.417,68.0,7.0,4.0,1.867,1.037,9.766
33.0,5.0,32.0,5.0,0.3672,0.4147,51.0,4.0,2.0,3.504,1.053,10.511
32.0,7.0,20.0,7.0,0.298,0.3712,80.0,4.0,1.0,3.706,1.25,10.588
40.0,12.0,38.0,4.0,0.3778,0.4893,49.0,3.0,6.0,5.359,1.672,10.099
32.0,6.0,31.0,1.0,0.3199,0.4089,80.0,5.0,7.0,3.549,0.915,10.141
34.0,8.0,39.0,5.0,0.322,0.4206,47.0,4.0,2.0,4.05,1.264,9.064
43.0,9.0,42.0,5.0,0.3615,0.4733,46.0,5.0,2.0,3.313,1.16,7.62
37.0,13.0,31.0,3.0,0.3488,0.4758,68.0,3.0,1.0,4.606,1.147,10.8
45.0,9.0,37.0,6.0,0.3372,0.4367,72.0,3.0,4.0,5.342,1.476,10.396
41.0,15.0,45.0,5.0,0.3383,0.5102,61.0,3.0,4.0,3.397,1.331,10.907
5.0,3.0,0.0,1.0,4.0,2.0,9.0,6.0,7.0,10.0,11.0,8.0
